,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,end_latlng,external_id
185,6554997078,Afternoon Walk,2022-01-20T17:19:21Z,Walk,5398.2,4368,4802,88.7,"[-26.11460060812533, 27.96536204405129]",garmin_push_8152757800
186,6548960149,Afternoon Run,2022-01-19T17:28:14Z,Run,5656.8,1561,1584,64.3,"[-26.052963696420193, 27.984418384730816]",garmin_push_8146012121
187,6536369644,Morning Run,2022-01-17T06:50:50Z,Run,5000.2,1452,1466,37.6,"[-33.923998922109604, 18.37775805965066]",garmin_push_8131846892
188,6534609426,Afternoon Run,2022-01-16T17:53:37Z,Run,7217.0,2100,2409,60.3,"[-33.92470962367952, 18.377359248697758]",garmin_push_8129957817
189,6528457096,Afternoon Walk,2022-01-15T17:49:05Z,Walk,2958.8,2043,2131,34.0,"[-26.093257516622543, 27.950013019144535]",garmin_push_8123316175
190,6524941987,Run Zone ,2022-01-15T05:33:29Z,Run,15172.2,4509,4632,204.6,"[-26.136437309905887, 27.964322855696082]",garmin_push_8119407355
191,6515194864,Morning Run,2022-01-13T05:23:06Z,Run,7773.4,2372,2381,110.1,"[-26.08713872730732, 27.955531245097518]",garmin_push_8108489865
192,6510044778,Morning Activity,2022-01-12T05:46:53Z,Yoga,0.0,1728,1728,0,[],garmin_push_8102745375
193,6504651475,Morning Run,2022-01-11T05:29:03Z,Run,7433.2,2308,2345,55.5,"[-26.150950072333217, 28.006400261074305]",garmin_push_8096781166
194,6499831132,Morning Run,2022-01-10T05:21:04Z,Run,7726.4,2442,2474,104.2,"[-26.08721542172134, 27.955514146015048]",garmin_push_8091231552
195,6495424810,Lunch Walk,2022-01-09T11:37:14Z,Walk,6188.1,4621,4621,64.1,"[-26.152602564543486, 28.00288530997932]",garmin_push_8086578607
196,6494250085,Morning Run,2022-01-09T05:52:16Z,Run,15177.1,5226,5375,205.1,"[-26.136209657415748, 27.964244233444333]",garmin_push_8085188815
197,6479598362,Morning Run,2022-01-06T05:33:23Z,Run,7554.2,2585,2845,65.5,"[-26.149508552625775, 28.006214266642928]",garmin_push_8068674548
198,6474660847,Morning Run,2022-01-05T05:48:54Z,Run,7253.7,2289,2310,107.5,"[-26.0870654694736, 27.95551959425211]",garmin_push_8063167121
199,6469469656,Morning Run,2022-01-04T05:41:10Z,Run,7198.1,2319,2319,84.3,"[-26.05295875109732, 27.984369015321136]",garmin_push_8057354419
200,6467358283,Afternoon Activity,2022-01-03T15:47:09Z,Golf,5312.3,4468,10132,96.0,"[-26.115170996636152, 27.966010216623545]",garmin_push_8055089831
201,6464366754,Morning Run,2022-01-03T05:37:18Z,Run,8014.0,2511,2527,108.2,"[-26.086629861965775, 27.955556642264128]",garmin_push_8051660728
202,6458770126,Morning Walk,2022-01-02T06:05:23Z,Walk,2235.9,1915,1915,10.7,"[-28.51719645783305, 28.415684485808015]",garmin_push_8045508171
203,6456014648,Afternoon Walk,2022-01-01T16:20:45Z,Walk,2038.9,1197,1197,25.3,"[-28.517225962132215, 28.415666297078133]",garmin_push_8042538664
204,6454581826,Lunch Run,2022-01-01T11:11:40Z,Run,7063.4,2123,2160,105.2,"[-28.51717785000801, 28.41565975919366]",garmin_push_8040908837
205,6445737691,Morning Activity,2021-12-30T07:36:12Z,Golf,10356.4,8181,15947,152.7,"[-28.517952589318156, 28.429280100390315]",garmin_push_8030794554
206,6424418297,Christmas Run 🎄 ,2021-12-25T05:30:48Z,Run,10244.3,3311,3434,127.9,"[-26.08724811114371, 27.955513475462794]",garmin_push_8005938350
207,6417205950,Morning Run,2021-12-23T04:54:27Z,Run,11241.2,3432,4057,226.7,"[-29.489527232944965, 31.250729709863663]",garmin_push_7997811916
208,6413376224,Morning Run,2021-12-22T04:52:43Z,Run,10543.0,3228,3503,209.4,"[-29.489854546263814, 31.25063725747168]",garmin_push_7993488108
209,6409258222,Morning Run,2021-12-21T05:10:22Z,Run,16353.0,4951,5489,308.6,"[-29.489433774724603, 31.250767596065998]",garmin_push_7988989915
210,6404084995,Lunch Activity,2021-12-19T12:19:21Z,Golf,10817.3,8560,17256,146.5,"[-29.715256663039327, 31.045716907829046]",garmin_push_7983118143
211,6400907958,Morning Run,2021-12-19T05:15:35Z,Run,8848.7,2726,2765,165.1,"[-29.489766787737608, 31.250647651031613]",garmin_push_7979669951
212,6400906989,Afternoon Walk,2021-12-18T16:42:45Z,Walk,3560.4,3019,3232,85.7,"[-29.48959051631391, 31.25078536570072]",garmin_push_7979668859
213,6393406258,Morning Run,2021-12-17T06:38:10Z,Run,4894.5,1454,1458,37.9,"[-33.92366699874401, 18.377847326919436]",garmin_push_7971181620
214,6389462042,Morning Run,2021-12-16T04:51:22Z,Run,21158.9,6229,6856,322.4,"[-29.489804254844785, 31.250639772042632]",garmin_push_7966683387
215,6381206599,Morning Run,2021-12-14T04:41:05Z,Run,11747.4,3470,3517,201.7,"[-29.489531172439456, 31.250694505870342]",garmin_push_7957191398
216,6377393209,Morning Run,2021-12-13T05:00:27Z,Run,13722.5,4062,4062,265.8,"[-29.48944785632193, 31.250769356265664]",garmin_push_7952726050
217,6365097150,Morning Run,2021-12-10T05:10:01Z,Run,7015.9,2047,2052,138.1,"[-29.48949471116066, 31.25061957165599]",garmin_push_7938961969
218,6361250154,Morning Run,2021-12-09T05:08:57Z,Run,7026.0,2055,2055,138.2,"[-29.489858904853463, 31.25060549005866]",garmin_push_7934580210
219,6357122440,Morning Run,2021-12-08T05:08:40Z,Run,7018.9,1931,1931,137.5,"[-29.489714903756976, 31.250760219991207]",garmin_push_7929881838
220,6352945871,Morning Run,2021-12-07T04:59:32Z,Run,7013.5,2115,2115,135.9,"[-29.489490017294884, 31.25068168155849]",garmin_push_7925214191
221,6349155172,Morning Run,2021-12-06T05:07:15Z,Run,5132.6,1645,1686,95.8,"[-29.48942388407886, 31.250812020152807]",garmin_push_7920770927
222,6340345614,Morning Run,2021-12-04T04:44:19Z,Run,17133.9,5212,5317,311.0,"[-29.489523880183697, 31.250724010169506]",garmin_push_7911075591
223,6336634570,Morning Run,2021-12-03T04:51:52Z,Run,9192.6,2833,2849,169.3,"[-29.48947476223111, 31.250743540003896]",garmin_push_7906783917
224,6328409097,Morning Run,2021-12-01T04:43:09Z,Run,9666.8,2978,2982,179.2,"[-29.489495046436787, 31.250732224434614]",garmin_push_7897547169
225,6324125593,Morning Run,2021-11-30T04:56:37Z,Run,12179.5,3801,3801,224.0,"[-29.489490184932947, 31.25076675787568]",garmin_push_7892781797
226,6320233762,Morning Run,2021-11-29T04:55:35Z,Run,8621.0,2678,2681,165.4,"[-29.48951080441475, 31.250717639923096]",garmin_push_7888301764
227,6315768044,Morning Walk,2021-11-28T06:41:29Z,Walk,7118.2,4821,5234,147.9,"[-29.489498231559992, 31.25075250864029]",garmin_push_7883438085
228,6311580077,Morning Run,2021-11-27T05:05:59Z,Run,14249.7,4334,4359,254.2,"[-29.489477444440126, 31.250732140615582]",garmin_push_7878742975
229,6308054161,Morning Run,2021-11-26T05:03:56Z,Run,8263.5,2441,2441,146.7,"[-29.489565370604396, 31.25071780756116]",garmin_push_7874684567
230,6299576653,Morning Run,2021-11-24T05:06:29Z,Run,7025.4,2142,2142,137.0,"[-29.489526310935616, 31.25066894106567]",garmin_push_7865296269
231,6295002485,Morning Run,2021-11-23T05:12:35Z,Run,7447.8,2275,2275,149.4,"[-29.48950845748186, 31.250750329345465]",garmin_push_7860217694
232,6290929526,Morning Run,2021-11-22T05:02:43Z,Run,11498.8,3521,3688,232.1,"[-29.48951231315732, 31.25073540955782]",garmin_push_7855590510
233,6288036230,Morning Walk,2021-11-21T07:11:19Z,Walk,2629.3,2531,3293,66.9,"[-29.490699023008347, 31.250258227810264]",garmin_push_7852519184
234,6288032312,Afternoon Activity,2021-11-19T14:49:09Z,WeightTraining,0.0,2625,2625,0,[],garmin_push_7852515447
235,6288031280,Morning Activity,2021-11-19T05:32:34Z,Golf,5034.3,3709,6993,84.5,"[-26.114572947844863, 27.96490078791976]",garmin_push_7852514190
236,6268677438,Morning Activity,2021-11-17T05:27:10Z,WeightTraining,0.0,2536,2536,0,[],garmin_push_7830912567
237,6263904985,Morning Run,2021-11-16T05:10:01Z,Run,7243.0,2255,2273,109.2,"[-26.08719396404922, 27.955418089404702]",garmin_push_7825561225
238,6259615909,Morning Run,2021-11-15T05:26:22Z,Run,5427.2,1628,1628,62.9,"[-26.087129591032863, 27.955382969230413]",garmin_push_7820720638
239,6256641839,Morning Activity,2021-11-14T09:29:27Z,WeightTraining,0.0,4236,4236,0,[],garmin_push_7817559775
240,6254725943,Afternoon Walk,2021-11-13T16:46:18Z,Walk,4053.5,2723,4893,44.6,"[-26.15065511316061, 28.004456916823983]",garmin_push_7815449493
241,6245895504,Morning Activity,2021-11-12T05:25:15Z,WeightTraining,0.0,3176,3176,0,[],garmin_push_7805600655
242,6245895189,Afternoon Walk,2021-11-11T17:15:53Z,Walk,4198.1,2905,2905,71.0,"[-26.052949531003833, 27.984398687258363]",garmin_push_7805600202
243,6241493000,Morning Activity,2021-11-11T05:31:55Z,WeightTraining,0.0,2319,2319,0,[],garmin_push_7800708041
244,6241492651,Morning Activity,2021-11-10T05:38:39Z,Golf,2002.6,1537,2599,39.4,"[-26.124403830617666, 27.973263831809163]",garmin_push_7800707549
245,6241491932,Evening Activity,2021-11-09T18:26:15Z,WeightTraining,0.0,1453,1453,0,[],garmin_push_7800706669
246,6227728936,Morning Activity,2021-11-08T05:41:42Z,WeightTraining,0.0,2321,2321,0,[],garmin_push_7785064819
247,6217514884,Morning Run,2021-11-06T05:41:39Z,Run,6796.2,2024,2146,76.7,"[-26.114695323631167, 28.018984766677022]",garmin_push_7773921728
248,6213450352,Morning Run,2021-11-05T05:27:33Z,Run,5485.5,1671,1686,89.1,"[-26.103154700249434, 27.96315643005073]",garmin_push_7769298251
249,6209043235,Morning Run,2021-11-04T05:32:32Z,Run,8036.8,2414,2489,128.0,"[-26.10316827893257, 27.963361451402307]",garmin_push_7764414204
250,6199682451,Morning Run,2021-11-02T05:18:29Z,Run,8089.1,2418,2426,94.0,"[-26.087255235761404, 27.955392356961966]",garmin_push_7753957004
251,6197745144,Afternoon Activity,2021-11-01T16:10:37Z,Golf,5157.8,4375,8681,92.0,"[-26.113761579617858, 27.96469023451209]",garmin_push_7751890035
252,6195275081,Morning Run,2021-11-01T05:59:37Z,Run,12101.8,3821,4241,104.8,"[-26.152478847652674, 28.002790259197354]",garmin_push_7748902932
253,6193601966,Afternoon Activity,2021-10-31T16:09:51Z,Golf,5525.0,4621,8508,80.4,"[-26.114264326170087, 27.964289830997586]",garmin_push_7746991167
254,6185474300,Morning Run,2021-10-30T05:39:11Z,Run,13059.3,4032,4568,184.7,"[-26.036664079874754, 27.9881889000535]",garmin_push_7737563974
255,6183637875,Afternoon Run,2021-10-29T17:49:41Z,Run,6027.7,1824,1824,77.0,"[-26.03654757142067, 27.988383946940303]",garmin_push_7735585622
256,6177058527,Morning Activity,2021-10-28T06:42:33Z,WeightTraining,0.0,2329,2329,0,[],garmin_push_7728079465
257,6174688262,Afternoon Run,2021-10-27T17:40:52Z,Run,6500.1,1903,1903,82.5,"[-26.036906484514475, 27.988504813984036]",garmin_push_7725573962
258,6172203298,Morning Run,2021-10-27T05:37:21Z,Run,5608.3,1742,1866,69.1,"[-26.03649334050715, 27.98835544846952]",garmin_push_7722676301
259,6167316762,Morning Run,2021-10-26T05:32:09Z,Run,10034.8,3071,3071,137.7,"[-26.036513037979603, 27.988394424319267]",garmin_push_7717292829
260,6162910521,Morning Run,2021-10-25T05:41:41Z,Run,8291.0,2544,2680,84.4,"[-26.03660616092384, 27.98836575821042]",garmin_push_7712309453
261,6157929626,Morning Walk,2021-10-24T07:32:08Z,Walk,4353.1,2618,2649,55.3,"[-26.036897096782923, 27.988348407670856]",garmin_push_7706930077
262,6152553529,Morning Run,2021-10-23T05:29:00Z,Run,13525.7,4128,4429,182.7,"[-26.0368965100497, 27.988087395206094]",garmin_push_7701090531
263,6152552131,Afternoon Walk,2021-10-22T16:49:20Z,Walk,2776.4,1759,1916,43.2,"[-26.03684085421264, 27.988236090168357]",garmin_push_7701088917
264,6148412669,Morning Run,2021-10-22T05:21:04Z,Run,7027.2,2111,2217,98.4,"[-26.08773493207991, 27.955322787165642]",garmin_push_7696457312
265,6145949360,Afternoon Run,2021-10-21T16:49:37Z,Run,5279.1,1726,1986,43.6,"[-26.151525657624006, 28.006281573325396]",garmin_push_7693926169
266,6143943574,Morning Run,2021-10-21T05:24:50Z,Run,6012.9,1769,1769,78.1,"[-26.0874333512038, 27.955421525985003]",garmin_push_7691593700
267,6139377139,Morning Activity,2021-10-20T05:48:26Z,Golf,8249.4,3743,6613,142.9,"[-26.139157488942146, 27.99724655225873]",garmin_push_7686467524
268,6135148051,Lunch Activity,2021-10-19T11:39:24Z,WeightTraining,0.0,1861,1861,0,[],garmin_push_7681859961
269,6134342032,Morning Run,2021-10-19T05:29:29Z,Run,6030.8,1810,1810,79.3,"[-26.087178, 27.955442]",garmin_push_7680880709
270,6132605056,Afternoon Walk,2021-10-18T17:19:30Z,Walk,4125.7,2706,2706,75.4,"[-26.052913, 27.984391]",garmin_push_7678947718
271,6129670212,Morning Run,2021-10-18T05:26:14Z,Run,6026.7,1797,1797,80.5,"[-26.08759, 27.955511]",garmin_push_7675520943
272,6124229938,Morning Run,2021-10-17T06:12:00Z,Run,5867.3,2058,2127,47.4,"[-26.1512, 28.006429]",garmin_push_7669610947
273,6124148047,Afternoon Activity,2021-10-16T16:11:53Z,Golf,4958.4,4004,7971,83.0,"[-26.114818, 27.965582]",garmin_push_7669521150
274,6119060679,Morning Run,2021-10-16T05:31:35Z,Run,10498.4,3176,3474,105.7,"[-26.114891, 28.019003]",garmin_push_7664021929
275,6115063119,Morning Activity,2021-10-15T06:04:55Z,WeightTraining,0.0,1990,1990,0,[],garmin_push_7659507744
276,6110136464,Morning Run,2021-10-14T05:23:15Z,Run,9010.1,2852,3075,134.8,"[-26.052942, 27.984356]",garmin_push_7653994717
277,6107438183,Afternoon Walk,2021-10-13T16:11:27Z,Walk,4199.2,2424,2424,71.9,"[-26.052933, 27.984365]",garmin_push_7651167345
278,6105326678,Morning Activity,2021-10-13T05:29:32Z,WeightTraining,0.0,2093,2093,0,[],garmin_push_7648687957
279,6102692754,Afternoon Run,2021-10-12T17:13:36Z,Run,5337.1,1779,1779,45.1,"[-26.151503, 28.006262]",garmin_push_7645932813
280,6102691352,Afternoon Activity,2021-10-12T16:10:16Z,WeightTraining,0.0,2295,2295,0,[],garmin_push_7645931212
281,6100213121,Morning Run,2021-10-12T05:33:09Z,Run,6699.2,2033,2197,94.4,"[-26.087457, 27.955481]",garmin_push_7643168170
282,6100212480,Afternoon Activity,2021-10-11T16:40:35Z,WeightTraining,0.0,2553,2553,0,[],garmin_push_7643167345
283,6095539500,Morning Run,2021-10-11T05:29:11Z,Run,5366.7,1680,1680,59.9,"[-26.087149, 27.95546]",garmin_push_7637911521
284,6090224862,Morning Run,2021-10-10T05:38:07Z,Run,11247.7,3482,3921,153.3,"[-26.036558, 27.988378]",garmin_push_7632028593
285,6090223750,Afternoon Walk,2021-10-09T17:10:06Z,Walk,3430.6,2203,2636,46.6,"[-26.03689, 27.988453]",garmin_push_7632027233
286,6084928347,Morning Run,2021-10-09T06:43:19Z,Run,5745.5,1765,1842,60.2,"[-26.036546, 27.988309]",garmin_push_7626341419
287,6075497572,Morning Run,2021-10-07T05:38:36Z,Run,8233.2,2598,2916,82.4,"[-26.036534, 27.988347]",garmin_push_7615907725
288,6073311697,Afternoon Run,2021-10-06T17:20:23Z,Run,5251.8,1608,1719,55.4,"[-26.036591, 27.988341]",garmin_push_7613652006
289,6070796406,Morning Run,2021-10-06T05:32:35Z,Run,5186.2,1592,1592,67.2,"[-26.087251, 27.955439]",garmin_push_7610788775
290,6067435361,Afternoon Activity,2021-10-05T15:40:37Z,WeightTraining,0.0,2800,2800,0,[],garmin_push_7607173267
291,6065350894,Morning Run,2021-10-05T05:40:08Z,Run,5387.1,1641,1641,61.1,"[-26.087213, 27.955404]",garmin_push_7604781236
292,6041202992,Morning Run,2021-09-30T07:02:38Z,Run,5130.1,1379,1507,38.2,"[-33.923729, 18.377753]",garmin_push_7577924119
293,6036171067,Morning Activity,2021-09-29T06:51:45Z,WeightTraining,0.0,1050,1050,0,[],garmin_push_7572387024
294,6036170742,Afternoon Run,2021-09-28T15:37:42Z,Run,5103.8,1556,1667,13.8,"[-33.963349, 18.373312]",garmin_push_7572386558
295,6032666657,Morning Activity,2021-09-28T06:11:21Z,WeightTraining,0.0,1713,1713,0,[],garmin_push_7568615703
296,6028468811,Afternoon Run,2021-09-27T17:35:43Z,Run,5026.4,1404,1529,38.2,"[-33.923841, 18.377982]",garmin_push_7564052300
297,6009966487,Morning Run,2021-09-24T06:30:07Z,Run,10235.2,3143,3650,131.9,"[-26.052948, 27.984365]",garmin_push_7543694412
298,6004724006,Morning Walk,2021-09-23T06:18:16Z,Walk,4201.3,3001,3001,69.0,"[-26.052961, 27.984232]",garmin_push_7537950143
299,5999355884,Morning Run,2021-09-22T05:55:14Z,Run,6479.3,2020,2278,119.2,"[-26.052956, 27.984333]",garmin_push_7532070269
300,5996337068,Afternoon Run,2021-09-21T17:05:25Z,Run,7904.6,2298,2521,94.3,"[-26.052932, 27.984359]",garmin_push_7528956330
301,5993920758,Morning Activity,2021-09-21T06:15:16Z,WeightTraining,0.0,3985,3985,0,[],garmin_push_7526224268
302,5991207247,Afternoon Activity,2021-09-20T16:17:11Z,WeightTraining,0.0,3354,3354,0,[],garmin_push_7523372993
303,5988967305,Morning Run,2021-09-20T06:26:52Z,Run,5342.2,1608,1701,60.2,"[-26.087247, 27.955478]",garmin_push_7520646553
304,5977586169,Morning Run,2021-09-18T06:28:32Z,Run,10029.2,2982,3217,100.2,"[-26.114943, 28.019046]",garmin_push_7508192365
305,5976039666,Afternoon Activity,2021-09-17T16:37:00Z,WeightTraining,0.0,3253,3253,0,[],garmin_push_7506587187
306,5973130953,Morning Walk,2021-09-17T07:11:22Z,Walk,4552.8,3240,3364,84.2,"[-26.052902, 27.984362]",garmin_push_7503185141
307,5972909522,Morning Run,2021-09-17T06:06:09Z,Run,6729.6,2072,2719,87.8,"[-26.052943, 27.984391]",garmin_push_7502889817
308,5967805977,Morning Run,2021-09-16T06:08:16Z,Run,5588.7,1708,1794,72.6,"[-26.087228, 27.955442]",garmin_push_7497185563
309,5967805207,Afternoon Activity,2021-09-15T16:08:37Z,WeightTraining,0.0,2435,2435,0,[],garmin_push_7497184571
310,5962398362,Morning Run,2021-09-15T06:07:12Z,Run,5337.6,1670,1670,60.0,"[-26.087278, 27.955451]",garmin_push_7491178038
311,5962397716,Lunch Activity,2021-09-14T12:13:39Z,WeightTraining,0.0,2738,2738,0,[],garmin_push_7491177114
312,5956928771,Morning Run,2021-09-14T06:09:20Z,Run,5026.9,1545,1550,57.5,"[-26.087235, 27.955435]",garmin_push_7484992412
313,5956928105,Afternoon Activity,2021-09-13T16:29:18Z,WeightTraining,0.0,2329,2329,0,[],garmin_push_7484991467
314,5930161317,Morning Run,2021-09-09T06:44:14Z,Run,5609.5,1713,1793,105.9,"[-29.868627, 30.98383]",garmin_push_7454733942
315,5924663540,Morning Run,2021-09-08T06:42:45Z,Run,8068.0,2464,2658,132.2,"[-29.868472, 30.983745]",garmin_push_7448506327
316,5913415822,Morning Run,2021-09-06T06:17:38Z,Run,5507.1,1701,1758,84.8,"[-29.868684, 30.983942]",garmin_push_7435923812
317,5901926176,Morning Run,2021-09-04T07:01:43Z,Run,22025.6,6640,7501,210.2,"[-26.114509, 28.019035]",garmin_push_7423479508
318,5899751888,Afternoon Activity,2021-09-03T16:29:03Z,Golf,5749.2,4348,7277,86.6,"[-26.114048, 27.965461]",garmin_push_7421077805
319,5896838854,Morning Run,2021-09-03T06:26:23Z,Run,7550.1,2277,2321,102.6,"[-26.087036, 27.955516]",garmin_push_7417636570
320,5888231469,Afternoon Activity,2021-09-01T16:10:12Z,WeightTraining,0.0,1823,1823,0,[],garmin_push_7408305754
321,5886017141,Morning Run,2021-09-01T06:26:33Z,Run,7644.0,2385,2604,127.8,"[-26.114948, 27.965823]",garmin_push_7405716976
322,5882017319,Afternoon Activity,2021-08-31T13:55:47Z,WeightTraining,0.0,2204,2204,0,[],garmin_push_7401427812
323,5880377504,Morning Run,2021-08-31T06:34:35Z,Run,7791.0,2324,2324,102.7,"[-26.087186, 27.955414]",garmin_push_7399516443
324,5877394036,Afternoon Run,2021-08-30T16:18:45Z,Run,7790.0,2286,2376,117.7,"[-26.087578, 27.955411]",garmin_push_7396252691
325,5870375256,Morning Walk,2021-08-29T08:50:53Z,Walk,6198.1,4208,4208,85.2,"[-26.114142, 28.018585]",garmin_push_7388555668
326,5864682214,⛈⛈⛈,2021-08-28T09:05:42Z,Run,6352.5,1741,1783,80.1,"[-26.114875, 28.018957]",garmin_push_7382450965
327,5864681487,Afternoon Activity,2021-08-27T16:51:41Z,WeightTraining,0.0,4296,4296,0,[],garmin_push_7382450083
328,5854558958,Morning Run,2021-08-26T07:24:06Z,Run,2584.9,723,778,14.5,"[-26.10326, 27.963192]",garmin_push_7371428516
329,5854557728,Morning Activity,2021-08-26T07:03:30Z,WeightTraining,0.0,1147,1147,0,[],garmin_push_7371426987
330,5854557498,Morning Run,2021-08-26T06:27:06Z,Run,2665.3,789,866,45.2,"[-26.119962, 27.956533]",garmin_push_7371426675
331,5852690368,Evening Activity,2021-08-25T18:10:37Z,WeightTraining,0.0,1771,1771,0,[],garmin_push_7369570795
332,5848838392,Morning Run,2021-08-25T06:29:18Z,Run,6398.0,1875,1886,97.9,"[-26.087173, 27.955475]",garmin_push_7365274593
333,5848836215,Afternoon Activity,2021-08-24T14:23:35Z,WeightTraining,0.0,2208,2208,0,[],garmin_push_7365271821
334,5843071489,Morning Run,2021-08-24T06:44:36Z,Run,6014.0,1851,1929,87.1,"[-26.087362, 27.955442]",garmin_push_7359144706
335,5840135670,Afternoon Activity,2021-08-23T15:39:01Z,WeightTraining,0.0,2722,2722,0,[],garmin_push_7356087925
336,5827053496,Morning Run,2021-08-21T07:08:53Z,Run,27314.0,8474,10841,381.2,"[-26.036613, 27.98837]",garmin_push_7341954961
337,5822006150,Morning Walk,2021-08-20T06:52:32Z,Walk,2552.8,1617,1647,24.4,"[-26.043982, 27.985175]",garmin_push_7336333932
338,5816346782,Morning Run,2021-08-19T06:50:21Z,Run,10177.2,3071,3230,153.6,"[-26.052948, 27.984307]",garmin_push_7330181180
339,5813053024,Afternoon Activity,2021-08-18T15:18:35Z,WeightTraining,0.0,3679,3679,0,[],garmin_push_7326724811
340,5810783258,Morning Run,2021-08-18T06:37:49Z,Run,6078.3,1865,1872,88.4,"[-26.087453, 27.955481]",garmin_push_7324138581
341,5805237270,Morning Run,2021-08-17T06:40:24Z,Run,6026.7,1779,1779,68.6,"[-26.086654, 27.955464]",garmin_push_7318176328
342,5805236555,Afternoon Activity,2021-08-16T16:32:45Z,WeightTraining,0.0,1903,1903,0,[],garmin_push_7318175349
343,5800174194,Morning Run,2021-08-16T06:51:06Z,Run,6036.6,1813,1825,81.8,"[-26.086853, 27.955496]",garmin_push_7312617779
344,5789474783,Morning Walk,2021-08-14T09:59:54Z,Walk,2088.7,1371,1371,7.5,"[-26.114787, 28.019021]",garmin_push_7301316194
345,5789352680,Morning Run,2021-08-14T08:58:38Z,Run,10257.1,2919,3124,98.2,"[-26.115494, 28.019165]",garmin_push_7301173563
346,5786811091,Afternoon Activity,2021-08-13T17:09:11Z,WeightTraining,0.0,3361,3361,0,[],garmin_push_7298417681
347,5784742105,Morning Run,2021-08-13T06:57:16Z,Run,3257.8,1032,1032,47.5,"[-26.086923, 27.955494]",garmin_push_7296088060
348,5781534505,Afternoon Activity,2021-08-12T17:36:18Z,WeightTraining,0.0,2563,2563,0,[],garmin_push_7292628200
349,5778900430,Morning Run,2021-08-12T07:31:50Z,Run,6757.6,1964,2100,86.8,"[-26.052972, 27.984361]",garmin_push_7289646018
350,5773162178,Morning Run,2021-08-11T06:43:12Z,Run,5021.3,1568,1568,76.1,"[-26.086444, 27.95633]",garmin_push_7283346315
351,5770254502,Afternoon Activity,2021-08-10T17:38:07Z,WeightTraining,0.0,2767,2767,0,[],garmin_push_7280393281
352,5767252236,Morning Run,2021-08-10T06:42:36Z,Run,5015.8,1550,1550,54.8,"[-26.087178, 27.955486]",garmin_push_7276984030
353,5767251447,Morning Activity,2021-08-08T09:19:13Z,WeightTraining,0.0,1768,1768,0,[],garmin_push_7276983044
354,5746392533,Morning Run,2021-08-06T06:51:10Z,Run,5027.8,1546,1670,57.6,"[-26.087186, 27.957051]",garmin_push_7254064912
355,5746391868,Afternoon Activity,2021-08-04T15:10:01Z,WeightTraining,0.0,2187,2187,0,[],garmin_push_7254064042
356,5735903781,Morning Run,2021-08-04T06:48:51Z,Run,5010.5,1547,1608,64.0,"[-26.087357, 27.955486]",garmin_push_7242788658
357,5729908207,Morning Run,2021-08-03T06:45:01Z,Run,10020.9,2857,2977,113.9,"[-26.086958, 27.955457]",garmin_push_7236342716
358,5721866625,Morning Walk,2021-08-01T09:45:57Z,Walk,5914.7,4114,4114,77.0,"[-26.11423, 28.018244]",garmin_push_7227605064
359,5716353839,Afternoon Run,2021-07-31T14:59:05Z,Run,19008.5,6049,6348,290.0,"[-26.053091, 27.984916]",garmin_push_7221682925
360,5709250245,Morning Run,2021-07-30T06:54:46Z,Run,5223.3,1613,1644,64.3,"[-26.087144, 27.955448]",garmin_push_7213549027
361,5698873101,Morning Run,2021-07-28T06:57:00Z,Run,5013.0,1599,1602,56.7,"[-26.086821, 27.955471]",garmin_push_7202077204
362,5693375750,Morning Run,2021-07-27T06:55:18Z,Run,11204.0,3510,3538,134.1,"[-26.087007, 27.95549]",garmin_push_7196186546
363,5688185365,Morning Run,2021-07-26T07:16:06Z,Run,3846.6,1168,1210,53.7,"[-26.114836, 27.964282]",garmin_push_7190581350
364,5688184520,Morning Activity,2021-07-26T06:52:30Z,WeightTraining,0.0,1355,1355,0,[],garmin_push_7190580294
365,5686168357,Afternoon Walk,2021-07-25T14:45:45Z,Walk,5851.2,4169,5056,68.6,"[-26.052965, 27.984342]",garmin_push_7188440579
366,5677429233,Morning Run,2021-07-24T08:45:13Z,Run,10194.8,3141,3333,94.0,"[-26.114744, 28.019238]",garmin_push_7179266506
367,5661501181,Morning Run,2021-07-21T07:04:52Z,Run,10150.8,3103,3276,132.9,"[-26.086933, 27.955514]",garmin_push_7161852872
368,5655757248,Morning Run,2021-07-20T07:03:34Z,Run,5317.3,1658,1662,73.2,"[-26.087179, 27.955438]",garmin_push_7155675661
369,5650754149,Morning Run,2021-07-19T07:07:10Z,Run,10014.5,3127,3415,124.7,"[-26.086941, 27.955488]",garmin_push_7150158359
370,5644928489,Morning Run,2021-07-18T07:14:38Z,Run,5243.6,1662,1752,40.8,"[-26.151192, 28.006318]",garmin_push_7143998173
371,5641519532,Afternoon Run,2021-07-17T14:37:10Z,Run,5440.4,1651,1725,71.6,"[-26.08732, 27.955819]",garmin_push_7140513489
372,5641516763,Morning Walk,2021-07-17T09:51:41Z,Walk,4731.1,3379,4180,42.5,"[-26.114842, 28.01902]",garmin_push_7140510445
373,5631274711,Afternoon Run,2021-07-15T14:17:25Z,Run,5288.2,1660,1683,70.7,"[-26.086639, 27.956817]",garmin_push_7129562173
374,5621306795,Afternoon Run,2021-07-13T15:46:18Z,Run,5015.6,1539,1735,58.8,"[-26.086406, 27.956523]",garmin_push_7119089686
